来源sheet,序号,时间,产品名称,SKU,开发,运营,采购数量,CPC段,市场价格段,开品理由,开发备注,竞品链接1,竞品链接2,竞品链接3,售价,空运利润$,空运利润率,海运利润$,海运利润率,站点,汇率,长cm,宽cm,高cm,体积重kg,毛重kg,采购价¥,供应商,材质,中文报关名,英文报关名,产品尺寸
英国,102,46203,【9pcs】花瓶蜂窝装饰,2561725,宋凤莉,张奋奋,10,,,热销，价格优势，无季节性,英德卖,https://www.amazon.co.uk/Winsegom-Wildflower-Centrepieces-Decorations-Vase-Shaped/dp/B0GSZMVQDG?th=1,https://www.amazon.de/dp/B0GWCQGL5R/ref=mweb_up_am_fl_st_na_un_lk_sm_web,https://www.amazon.co.uk/dp/B0GWCQGL5R/ref=mweb_up_am_fl_st_na_un_up_sm_web,8.99,1.9754306206089,0.219736442781858,2.40597804449649,0.267628258564681,UK,8.54,26.5,18.5,1.5,0.1225625,0.1,13,杭州绚派节庆工艺品有限公司,纸,派对装饰,Party decorations,
英国,103,46203,【40pcs】3d多色小动物-【40件多色小动物不重复】【备注：塑料盒装，加0.5元/套】,2561726,宋凤莉,,,,,40款不重复，性价比很高,英德卖,https://www.amazon.co.uk/ePicsoa-3d-Printed-Animals-Photographic/dp/B0GDWT2FJF/re,https://www.amazon.co.uk/dp/B0GS1N32J9,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71dPGvyamZL._AC_SL1500_.jpg,9.99,1.9599168618267,0.196187874056726,2.27607611241218,0.227835446687906,UK,8.54,13.5,8,3,0.054,0.09,14,福建万象三维科技有限公司,树脂,摆件,Decorations,
英国,104,46203,【定制】【4pcs】海报画芯【猫家族系列】,2561727,宋凤莉,,,,,好品速上，热销款四连画,英德卖,https://www.amazon.co.uk/dp/B0GX5BBG9K/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0GT8MCXJZ/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F7139EFZrM0L._AC_SL1500_.jpg,6.99,1.47860538641686,0.211531528815002,1.90015105386417,0.271838491253815,UK,8.54,30,20,1,0.1,0.12,6,郑州路巴特商贸有限公司,油画布,海报,Posters,30*20
英国,105,46203,【定制】挂画【猫家族1】【30*40cm】,2561728,宋凤莉,尹心如,10,,,好品速上，新载体,英德卖,https://www.amazon.co.uk/dp/B0GX5BBG9K/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71rYqd9r5dL._AC_SL1500_.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71rYqd9r5dL._AC_SL1500_.jpg,8.99,1.95394496487119,0.217346492199243,2.27010421545667,0.252514373243234,UK,8.54,31,3,3.5,0.05425,0.09,8.5,义乌市一彩工艺品有限公司,油画布,海报,Posters,30*40
英国,106,46203,【定制】挂画【猫家族2】【30*40cm】,2561729,宋凤莉,张奋奋,10,,,好品速上，新载体,英德卖,https://www.amazon.co.uk/dp/B0GT8MCXJZ/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F7139EFZrM0L._AC_SL1500_.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F7139EFZrM0L._AC_SL1500_.jpg,8.99,1.95394496487119,0.217346492199243,2.27010421545667,0.252514373243234,UK,8.54,31,3,3.5,0.05425,0.09,8.5,义乌市一彩工艺品有限公司,油画布,海报,Posters,30*40
英国,107,46203,【定制】木质摆件【猫家族】【20cm 厚度1.2cm】,2561730,宋凤莉,张奋奋,15,,,好品速上，新载体,英德卖,https://www.amazon.co.uk/dp/B0GVND6TQ4/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F815I%2BYGwD5L._AC_SL1500_.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F815I%2BYGwD5L._AC_SL1500_.jpg,7.99,1.61338290398127,0.201925269584639,2.31595901639344,0.289857198547365,UK,8.54,20,20,1.5,0.1,0.2,6.8,义乌市鼎禾工艺品有限公司,木质,摆件,Decorations,20cm 厚度1.2cm
英国,108,46203,【20pcs】仿真蝾螈玩具 【备注：20个/包，要颜色丰富的，每包包装尺寸高度控制在2.5cm内】,2561731,宋凤莉,,,,,新品，同款，性价比,英德卖,https://www.amazon.co.uk/dp/B0GWD6H83Y/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F81PuMrTeCfL._AC_SL1500_.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F81PuMrTeCfL._AC_SL1500_.jpg,8.99,1.77816042154567,0.197793150338784,2.15286768149883,0.239473601946477,UK,8.54,20,16,2,0.106666666666667,0.1,15.4,义乌市景焱电子商务有限公司,塑料,玩具,Toys,5cm
英国,109,46203,【2pcs】【定制】亚克力地插【秋季牛】【20cm 两根插】,2561732,宋凤莉,尹心如,10,,,秋季元素，新款式,拓品,https://www.amazon.co.uk/dp/B0H1B6ZKD6,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71-BCNJk4JL._AC_SL1500_.jpg,https://www.amazon.co.uk/dp/B0GYX43ZQQ,6.99,1.61249297423888,0.230685690162929,1.92865222482436,0.275915911992039,UK,8.54,18,15,2,0.09,0.06,8,义乌市鼎禾工艺品有限公司,亚克力,装饰品,Decorations,20cm
英国,110,46203,金属知更鸟地插-【35*25cm】,2561733,宋凤莉,"张奋奋
余江燕","20
15",,,新品，美国爆款，英国暂无同款，金属材质尺寸35*25,,https://www.amazon.com/dp/B0DZX83BRV/ref=mweb_up_am_fl_st_na_un_lk_sm_web,https://www.amazon.co.uk/dp/B0GYX43ZQQ,https://www.amazon.com/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71gld7R8yYL._SL400_.jpg,11.99,2.70200117096019,0.22535455971311,3.22893325526932,0.269302189763913,UK,8.54,35,25,0.5,0.0729166666666667,0.15,11.88,义乌市铭冶工艺品有限公司,金属,装饰品,Decorations,35*25cm
英国,111,46203,【24pcs】粉色蝴蝶结生日派对餐盒【备注：24个装一包】,2561734,宋凤莉,,,,,新款,英德卖,https://www.amazon.co.uk/dp/B0FY2GZN8K/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61leM-mrOOL._SL400_.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61leM-mrOOL._AC_SL1500_.jpg,7.99,1.39090046838408,0.174080158746443,2.02321896955504,0.253218894812896,UK,8.54,22.5,16.5,0.8,0.0495,0.18,9.6,义乌市倾秘工艺品有限公司,纸,纸盒,cardboard box,
英国,112,46203,绒皮绳材料包套装-【【60色加3包配件(20龙虾扣）】,2561735,宋凤莉,,,,,自己的链接，销量一直表现好，拓的套装,,https://www.amazon.co.uk/dp/B0G244J8QZ,https://www.amazon.co.uk/shopthelook?q=local,,9.99,1.92464754098361,0.192657411509871,2.51012763466042,0.251264027493536,UK,8.54,20,20,2.5,0.166666666666667,0.1,17,义乌市矛盾线带厂,绳子+铁,手工材料包,DIY Craft Kit,
英国,113,46203,【4sets】蝴蝶结主题线圈本圆珠笔套装-【线圈本圆珠笔套装-4套（4个本+4只笔）】,2561736,宋凤莉,张奋奋,20,,,新品，市场上最低价，最有性价比套装,英德卖,https://www.amazon.co.uk/dp/B0H287SB1Z/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71lj1LydeuL.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71ach6s8fQL._AC_SL1500_.jpg,6.99,1.4215093676815,0.203363285791344,1.70253981264637,0.24356792741722,UK,8.54,15,12.5,2,0.0625,0.08,8.8,义乌市盈艺工艺品有限公司,塑料+纸,笔+本子,pen,
英国,114,46203,【24pcs】樱桃蝴蝶结纸质托盘【备注：24个装一包，每包包装尺寸高度控制在2.5cm内】,2561737,宋凤莉,李杉,10,,,新款,英德卖,https://www.amazon.co.uk/dp/B0GS4ZMY13/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61leM-mrOOL._SL400_.jpg,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61leM-mrOOL._AC_SL1500_.jpg,7.99,1.74218852459016,0.218046123227805,2.30424941451991,0.288391666397986,UK,8.54,19.5,17,2.5,0.138125,0.16,7.5,义乌市盈艺工艺品有限公司,纸,纸盒,cardboard box,
英国,115,46203,矮茎向日葵盆栽玩偶,2640392,张子轩,尹心如,10,,,向日葵好卖，这款更精致，供应商新款,英德做,https://www.amazon.co.uk/dp/B0GQLZKNMX?th=1,https://www.amazon.co.uk/dp/B0GWR2JD4F/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,https://www.amazon.de/dp/B0D292XHHF/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,9.99,2.10345316159251,0.210555872031282,2.48284426229508,0.248532959188697,UK,8.54,12,9,6,0.108,0.03,10,义乌市织汇饰品有限公司,布,玩偶,Doll,12*9
英国,116,46203,【定制】铁皮画-20*30cm【动力语录】,2640393,张子轩,,,,,热销款，图案小改,,https://www.amazon.co.uk/dp/B0FCRY8ZXH/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,https://www.amazon.co.uk/dp/B0GWM4Q6BT/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,,5.99,1.27502224824356,0.212858472160861,1.62631030444965,0.271504224449023,UK,8.54,30,20,1,0.1,0.08,3.6,福建省莆田市易佰饰品有限公司,金属,挂牌,Name Tag,30*20
英国,117,46203,【4pc】波西米亚风经文儿童房激励海报【20*25cm（4幅一套）】,2640394,张子轩,李杉,10,,,新图案，价格优，语句出自宗教，好卖,英德做,https://www.amazon.de/dp/B0FT7PG2JL/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,https://www.amazon.co.uk/dp/B0BK7VWGJ3/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0GQL8Z92G?psc=1,6.99,1.79926112412178,0.257405024910126,2.14703629976581,0.307158268922147,UK,8.54,27,22,1,0.099,0.044,6,南阳市瀚奇商贸有限公司,布,油画布,canvas,25*20
英国,118,46203,【15pc】儿童小便器变色贴纸【恐龙新款+恐龙套装+动物A套装】,2640395,张子轩,李杉,10,,,"新品热卖，新增恐龙款式,数量更多",,https://www.amazon.co.uk/dp/B0GQ3F44VC?th=1,,,5.99,1.10914402810304,0.185165947930391,1.17237587822014,0.195722183342261,UK,8.54,8,7,1,0.00933333333333333,0.018,10.5,青岛富凯乐工贸有限公司,纸,贴纸,stickers,7*7
英国,119,46203,【3pc】恐龙世界-生日立体贺卡【信封+贺卡+立体恐龙】,2640396,张子轩,尹心如,10,,,供应商新款,英德做,https://www.amazon.co.uk/dp/B0GLG2RZHK?th=1,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71SvYVb-RPL._AC.jpg,,6.99,1.57314871194379,0.225057040335307,1.815537470726,0.259733543737625,UK,8.54,23,18,1,0.069,0.06,8,温州威朗工艺品有限公司,纸,贺卡,Greeting Card,10*9
英国,120,46203,【12pc】粉色蝾螈派对薯片盒,2640397,张子轩,,,,,供应商新款，无竞品,,,,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61leM-mrOOL._SL400_.jpg,6.99,1.80720023419204,0.258540806036057,2.12335948477752,0.303771027865167,UK,8.54,15,15,1,0.0375,0.09,4.8,义乌市倾秘工艺品有限公司,纸,纸盒,cardboard box,16*10
英国,121,46203,【10pcs】恐龙爆米花盒,2640398,张子轩,,,,,供应商新款，换载体，恐龙元素,英德做,https://www.amazon.co.uk/dp/B0GTDN7ZFV/ref=mweb_up_am_fl_st_na_un_up_sm_web,,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F718mDIuaduL._AC.jpg,6.99,1.70694262295082,0.244197800136026,2.09335948477752,0.299479182371605,UK,8.54,18,18,1,0.054,0.11,4.5,义乌市元易工艺品有限公司,纸,纸盒,cardboard box,
英国,122,46203,【24pc】豹纹老虎斑马纹长颈鹿叶子派对零食托盘【每款4个】,2640401,张子轩,,,,,供应商新款，元素好卖，换载体,英德做,,https://www.amazon.de/dp/B0C8TFPQ62/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71fhu2N-mAL.jpg,8.99,1.8886756440281,0.210086278534828,2.59125175644028,0.288237125299253,UK,8.54,23,17,1,0.0651666666666667,0.2,10,杭州馨德工艺品有限公司,纸,纸盒,cardboard box,13.5*8
英国,123,46203,【12pc】67周边钥匙扣【12件套1】,2640402,张子轩,,,,,价格优势,英德做,https://www.amazon.com/dp/B0GHRW4TG8/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1&psc=1,https://www.amazon.de/dp/B0GWDY6VFT/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0GQ3DG97B?psc=1,8.99,2.19312529274005,0.243951645466079,2.61467096018735,0.290842153524733,UK,8.54,15,12,1,0.03,0.12,11,义乌市墨痕工艺品有限公司,金属,钥匙扣,Keychains,
英国,124,46203,金粉蛋糕钱夹（6卡位-普通款）,2640403,张子轩,,,,,新图案，细节更精美,,https://www.amazon.co.uk/dp/B0GHQ4TBPZ?th=1,https://www.amazon.co.uk/dp/B0H1X9DBY1/ref=mweb_up_am_fl_st_na_un_up_sm_web,,5.99,1.67311943793911,0.279318770941421,1.83559016393443,0.306442431374695,UK,8.54,18.5,10,1.5,0.04625,0.041,3.9,义乌市捷通包装有限公司,纸,贺卡,Greeting Card,18*9
英国,125,46203,【126pc】4宫格中款甜美亮面穿戴甲【TD351】备注：额外下单5张对应的胶，1个迷你搓条,2640404,张子轩,,,,,新品热销，价格优势,英德做,https://www.amazon.co.uk/dp/B0GVY2PD43?psc=1,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71ecMW3t-4L._SL400_.jpg,,5.99,1.4110644028103,0.235570017163657,1.55157962529274,0.259028318078921,UK,8.54,10,9,2,0.03,0.04,6.59,义乌市指梅工艺品有限公司,塑料,美甲,Nail art,9*9
英国,126,46203,【126pc】4宫格中款甜美亮面穿戴甲【TD352】备注：额外下单5张对应的胶，1个迷你搓条,2640405,张子轩,,,,,新品热销，供应商新款，价格优势,英德做,https://www.amazon.co.uk/dp/B0GVY2PD43?psc=1,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F71ecMW3t-4L._SL400_.jpg,,5.99,1.4110644028103,0.235570017163657,1.55157962529274,0.259028318078921,UK,8.54,10,9,2,0.03,0.04,6.59,义乌市指梅工艺品有限公司,塑料,美甲,Nail art,9*9
英国,127,46203,亚克力心形水晶吊坠挂件礼盒装【10*9*0.5爱心挂件18】备注：确认一下盒子的照片是否正确,2640406,张子轩,,,,,供应商新款，知更鸟元素,,https://www.amazon.co.uk/dp/B0FKG94SLM/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,,,7.99,1.84830093676815,0.231326775565476,2.16446018735363,0.270896143598702,UK,8.54,11,11,2,0.0403333333333333,0.09,10,义乌市弘涛工艺品厂,亚克力,挂件,Pendant,10*9
英国,128,46203,【带磁】【4pc】母女心形拼接项链钥匙扣两件套【一对项链+一对银色钥匙扣】,2640407,张子轩,张奋奋,10,,,供应商新款，新增的项链加配套钥匙扣，经典组合,英德做,https://www.amazon.co.uk/dp/B0CFY4V76P/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.com/dp/B0D2SG7PCR/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/shopthelook?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F61i9zKOrAqL._AC.jpg,7.99,1.89364051522248,0.23700131604787,2.10441334894614,0.263380894736688,UK,8.54,15,11,2,0.055,0.06,12.5,海丰县梅陇镇铭祺首饰厂,金属,钥匙扣,Keychains,
英国,129,46203,【5pc】姐妹家庭钥匙扣套装【四件钥匙扣+粉色绒布袋】,2640408,张子轩,张奋奋,20,,,供应商新款，十月开始起量,,https://www.amazon.com/dp/B0D2SG7PCR/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0CFY4V76P/ref=mweb_up_am_fl_st_na_un_up_sm_web,,7.99,1.89364051522248,0.23700131604787,2.10441334894614,0.263380894736688,UK,8.54,15,11,2,0.055,0.06,12.5,义乌市青浅饰品有限公司,金属,钥匙扣,Keychains,
英国,130,46203,【6pc】波西米亚风手工编织十字架钥匙扣【粉色+黑色+天蓝+紫色+白色+棕色】,2640409,张子轩,余江燕,10,,,选了最好卖的颜色作为组合，英国无竞品，且价格优势,,https://www.amazon.com/dp/B0FSJFHP6D/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,,,6.99,1.58321896955504,0.226497706660234,1.75183723653396,0.250620491635759,UK,8.54,14,6,2,0.028,0.048,10.14,义乌市炽乐贸易有限公司,布,钥匙扣,Keychains,
英国,131,46203,DIY创意折叠生日红包【白色】,2640410,张子轩,张奋奋,10,,,新配色，美国热销，英国无竞品,做图把美金改成英镑,https://www.amazon.com/dp/B0FRSDMB26/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F51tVhL7slSL._AC.jpg,,4.99,1.15558430913349,0.231580021870439,1.33122833723653,0.266779225899105,UK,8.54,20,15,1,0.05,0.046,2.6,义乌市茜卓电子商务有限公司,纸,贺卡,Greeting Card,
英国,132,46203,【2套】蝾螈牵手袜,2660243,黄雨珊,余江燕,15,,,供应商新款有销量，，2双装高性价比,英德卖,https://www.amazon.co.uk/dp/B0H1G64KRD/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0FWRQL2GM/ref=mweb_up_am_fl_st_na_un_up_sm_web,,8.99,1.84841803278688,0.205608235015226,2.31680210772834,0.257708799524843,UK,8.54,20,20,2,0.133333333333333,0.1,13.6,诸暨市蔚蓝袜业有限公司,涤纶,袜子,Socks,
英国,133,46203,【6pcs】航海远航涤纶挂绳带卡套【天蓝乌龟】【白色乌龟】【红色乌龟】【新款黑色海浪】【新款湖绿海浪】【新款浅蓝海浪】-供应商打包,2660244,黄雨珊,尹心如,15,,,供应商新款和销量好的款组合，性价比高，同价格多2pcs,英德卖,https://www.amazon.co.uk/dp/B0GRM12QZN/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0GTPWBG8Z/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0GRM12QZN?psc=1,8.99,2.1287224824356,0.236787817846006,2.65565456674473,0.295400952919325,UK,8.54,15,30,2,0.15,0.15,10.2,义乌市麦井电子商务有限公司,涤纶,挂绳,Lanyard,
英国,134,46203,【4条】单身女郎派对趣味闪粉横幅装饰,2660245,黄雨珊,李杉,10,,,新组合，美国销量好，英德都有销量无同款,英德卖,https://www.amazon.co.uk/dp/B0BSVHH3L9/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0GRZX2NFW/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.com/dp/B0H115XLK6/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,6.99,1.41214168618267,0.202023131070482,1.69317213114754,0.242227772696358,UK,8.54,19,16,1,0.0506666666666667,0.08,8.88,义乌市尼坎玩具厂,纸质,拉旗,Banner,
英国,135,46203,【17pcs】女生健身房生日派对蛋糕装饰插牌【1件大插牌，Y-00595-4】【16件小插牌，Y-00595-5】-供应商打包,2660246,黄雨珊,尹心如,20,,,供应商新款销量好，便宜2英镑多16pcs，英德有市场,英德卖,https://www.amazon.co.uk/Pink-Glitter-Fitness-Topper-Women/dp/B0GS4LC41F/ref=sr_1_47?crid=3UK1BJULN2COK&dib=eyJ2IjoiMSJ9.shTpKSVFXM-ZEio2GaG6jFf74-WwTjlSMUG7Cpf_qYg6e70aLOsF4pRIR9iyJxYVUNWRfkLCdtBLjFZnvck8gbp2IHfYFkYlHq34Imt2Y5A5uI9ykOrJmcfGQI8C7Zk0wleRkq7q1ZhQXwU3j_itc9i1oX_2xnGDb1wB-S5igLsh-kdrjCEwJGY2zy0aJFbN9WRQwQ_TfgbSSpfdoVMNSvq1pX0b72Q5qPIMDUxOcc3s53Ms4dQVW5TcPDuSByTYzq-1S-pE_51XwrStSLbNx-WOCI_keKw-JYAZ11EL3mg.uAm5HgQQTCRSg8YQ9rSVuHQ3abbFFUhDr-pFWZf5_uM&dib_tag=se&keywords=Female+Fitness+Cupcake+Toppers&qid=1782441569&sprefix=female+fitness+cupcake+toppers+%2Caps%2C646&sr=8-47,https://www.amazon.de/dp/B0FR1L9GTT/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.com/dp/B0GQM24WKH/ref=mweb_up_am_fl_st_na_un_up_sm_web?th=1,5.99,1.39167037470726,0.232332282922748,1.63801112412178,0.273457616714821,UK,8.54,17,16.5,1.5,0.070125,0.03,5.4,四会市喜悦工艺品有限公司,纸质,插牌,Topper,
英国,136,46203,【定制】【6pcs】金属圆珠笔好运礼物【玫红触控头黑】【橘红触控头黑】【浅黄色控头黑】【绿色控头黑】【蓝色控头黑】【深蓝控头黑】-拿图找客服定制文字-供应商打包！,2660247,黄雨珊,李杉,10,,,性价比高，比同数量6便宜，款式销量好,,https://www.amazon.co.uk/dp/B0GR8FSTS6?th=1,https://www.amazon.co.uk/dp/B0H51NZTMP/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0GS9KRHM1/ref=mweb_up_am_fl_st_na_un_up_sm_web,7.99,1.94783255269321,0.243783798835195,2.2991206088993,0.287749763316558,UK,8.54,13,16,1,0.0346666666666667,0.1,8.7,义乌市广俊制笔厂,金属,笔,Pen,
英国,137,46203,狗狗橡胶咀嚼玩具【RT马卡龙黄】,2660248,黄雨珊,尹心如,10,,,新款颜色,英德卖，供应商有专利,https://www.amazon.co.uk/dp/B0GZZXZRM8?psc=1,https://www.amazon.co.uk/dp/B0H115BZM4/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0GJSBPCD2/ref=mweb_up_am_fl_st_na_un_up_sm_web,8.99,1.89539695550351,0.210833921635541,2.07104098360656,0.230371633326647,UK,8.54,15,3,3,0.0225,0.05,10.8,东莞市麦极电子科技有限公司,橡胶,狗玩具,Dog Toy,
英国,138,46203,【2pcs】树脂食玩解压玩具钥匙扣【113-两键吐司-不带灯】【114-I型贝果-不带灯】-供应商打包,2660249,黄雨珊,余江燕,10,,,新款两件装,英德卖,https://www.amazon.co.uk/Keyboard-Clicker-4-Button-Portable-Keyring/dp/B0H141TQV4,https://www.amazon.de/dp/B0GWHPVY21/ref=mweb_up_am_fl_st_na_un_up_sm_web,,8.99,1.74317213114754,0.193901238169916,1.91881615925059,0.213438949861022,UK,8.54,10,4,4,0.0266666666666667,0.05,12.1,义乌市润枫文化用品有限公司,塑料,钥匙扣,Keychain,
英国,139,46203,【10pcs】黑色【03】【06】【08】，粉色【01】【04】【05】，黄色【01】【02】，棕色【13】【10】,2660250,黄雨珊,张奋奋,20,,,款式不同，多1pcs,英德卖,https://www.amazon.co.uk/dp/B0H2TFPH1G/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.de/dp/B0GVSFDPZL/ref=mweb_up_am_fl_st_na_un_up_sm_web,,7.99,1.7838981264637,0.223266348743892,2.13518618266979,0.267232313225255,UK,8.54,17,25,1,0.0708333333333333,0.1,10.1,石狮市汇海服装辅料有限公司,塑料,笔,Pen,
英国,140,46203,【1套】复古唯美网纱头饰带发箍和金属发夹【裸粉】,2660251,黄雨珊,,,,,粉色销量好,,https://www.amazon.co.uk/dp/B0GWQ2JK5Q/ref=mweb_up_am_fl_st_na_un_up_sm_web,https://www.amazon.co.uk/dp/B0H1PQ6WSP/ref=mweb_up_am_fl_st_na_un_up_sm_web,,9.99,2.16600585480094,0.216817402882977,2.7350925058548,0.273783033619099,UK,8.54,18,18,3,0.162,0.03,9,义乌市枕纱饰品有限公司,涤纶,发饰,Clip,
英国,141,46203,【2pcs】4年计划本套装【2027日程本35-棕】【金色豹纹】-仓库打包,2660252,黄雨珊,,,,,供应商新款，豹纹笔记本销量好，有价格优势,组合SKU,https://www.amazon.co.uk/dp/B0GXV659XV?th=1,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F81a17L1SlyL._AC_SL1500_.jpg,,8.99,1.95893325526932,0.21790136321127,2.48586533957845,0.276514498284589,UK,8.54,21,14,1,0.049,0.15,11.65,温州市强晟文具用品有限公,纸质,本子,Book,
英国,142,46203,四年计划A5线圈本套装【2027日程本35-棕】【14.8*21cm】,2660253,黄雨珊,,,,,,子SKU,,,,,-1.96135831381733,#DIV/0!,-1.4344262295082,#DIV/0!,UK,8.54,21,14,1,0.049,0.15,10,温州市强晟文具用品有限公,纸质,本子,Book,
英国,143,46203,按动金属圆珠笔【金色豹纹】-【14*1cm】,2660254,黄雨珊,,,,,,子SKU,,,,,-0.298594847775176,#DIV/0!,-0.228337236533958,#DIV/0!,UK,8.54,,,,0,0.02,1.65,桐庐新豪文具有限公司,金属,笔,Pen,14*1
德国,1,46203,人偶13关节可动3D打印第3代假人玩偶【暗黑死神黑红*成品款（拼好）备注：与商家协商11.5元一套】,2620720,龙梦临,余江燕,10,,,在英国出的还行,,https://www.amazon.co.uk/dp/B0GZZ7KTP8/ref,,https://www.amazon.co.uk/stylesnap?q=https%3A%2F%2Fm.media-amazon.com%2Fimages%2FI%2F81n2o1b-h1L.jpg,8.99,2.10316666666667,0.233945124212087,2.52983333333333,0.281405265109381,DE,7.5,20,12,2,0.08,0.05,11.5,义乌市实耀贸易商行,塑料,玩具,toy,
德国,2,46203,【4pcs】开学季女孩勇气石天使手链【勇气石盒子+粉晶天使手链】,2620912,龙梦临,余江燕,15,,,供应商新款，无同款搭配，九月份开学季,,https://www.amazon.de/dp/B0GZT6QKT7?th=1,,https://www.amazon.de/dp/B0D875T1JR?th=1,7.99,1.87316666666667,0.234438881935753,2.03316666666667,0.254463913224864,DE,7.5,9,9,1.6,0.0216,0.03,11,义乌市满蹊饰品有限公司,天然石,手链,bracelet,
